product_pk,product_id,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm
15368,d189fbf8b5d79a670cebcaaad68d77b2,papelaria,49,453,1,3000,30,10,30
1020,d19284bf0893e07e80c26fe4ad33458e,moveis_decoracao,47,1750,4,2550,105,3,70
1894,d19c5ff1a4d4e8b0558536d57cf43cf7,construcao_ferramentas_ferramentas,57,1430,8,4700,35,25,25
288,d19d6968c8fa843da04bf9c9d23c312f,automotivo,53,1373,4,400,16,7,11
26188,d1a7965ac8d6ae62c9c1984434227cb6,informatica_acessorios,45,663,2,1100,30,30,20
32630,d1af7952c3c2ac8dfdc63210af2299e6,cama_mesa_banho,60,279,1,2000,56,15,50
23398,d1b1a0e78589ee89279d0be1e4a8b905,cama_mesa_banho,40,896,1,1500,45,3,37
17732,d1b5b0f59a008dc63de7a7146326c0d9,livros_interesse_geral,36,1176,1,500,23,2,16
15213,d1c2619dd30b8bc3c63f18ca9692660a,utilidades_domesticas,58,786,2,2600,24,19,24
8291,d1c427060a0f73f6b889a5c7c61f2ac4,informatica_acessorios,59,1893,1,6550,20,20,20
20531,d1e422d44f28b10c3899b6f494142de0,utilidades_domesticas,56,453,6,350,30,11,20
6928,d1f69b1b509a6f4e1fdca33101625bc8,relogios_presentes,36,343,10,750,30,30,30
1288,d1ff1a1223a2739d17005c9f4c4a40b6,papelaria,59,240,3,10100,28,55,37
5046,d2085f7e0f9533605386960fc7e987ec,ferramentas_jardim,40,207,4,150,16,2,11
27493,d20f41d8b70e59cb4c63d68b1dcfc0a4,utilidades_domesticas,36,652,4,500,16,11,12
30483,d2239567438e335a463191a43f2f02ff,brinquedos,59,1849,3,2400,16,50,22
25510,d22625c4bd160a54f96629f139153c74,esporte_lazer,42,3495,1,2386,29,30,26
6787,d22bbc02259111e107ee7916637d4791,esporte_lazer,58,1074,5,700,16,11,11
3577,d239ed6ed6dabbcbfd8a3b776e1ca50c,utilidades_domesticas,59,1199,10,30000,60,60,60
2043,d245838e3d0b2b51d751ccdc98885a8e,beleza_saude,59,895,1,50,20,15,15
27029,d249f9dc99c68bbd2e4301672e0f97c5,moveis_decoracao,56,314,1,700,40,15,40
16848,d2686065b870834cc92605a5b9ec84ba,telefonia,33,300,2,100,19,3,11
8448,d283e1883b733e46afae847548ccbccd,automotivo,52,1276,1,250,20,13,19
24427,d285360f29ac7fd97640bf0baef03de0,relogios_presentes,46,501,4,363,18,13,13
27635,d291c64bd499a6f147bffd4f5328b7aa,utilidades_domesticas,24,741,5,250,15,17,21
29730,d2b0f9cd5e31ed47dbf92b157c0cda96,esporte_lazer,46,1271,5,2350,62,10,22
29005,d2bea3c01e172037caa99b2d138f39d0,eletroportateis,55,512,1,350,16,35,25
14452,d2c7a1e57b8f3e74095798f867334b36,relogios_presentes,52,222,5,300,16,2,11
13019,d2e131d6f19ae0d665fc1a6c420b4f4c,relogios_presentes,32,352,1,660,19,14,16
3262,d2e8130fbec52f5dac0571ea1993f28a,informatica_acessorios,56,1199,3,525,23,11,16
2262,d2f1cd931c7b76fefa93547cc1b4881b,moveis_decoracao,55,320,1,850,40,5,11
1345,d2f2c2b94c6ac44ece0bd0dd202c7939,moveis_decoracao,54,241,4,1050,32,12,32
7023,d2f5484cbffe4ca766301b21ab9246dd,informatica_acessorios,51,448,1,180,16,9,16
26839,d2fc2696871ca6b94af5deb0a8d5590d,livros_interesse_geral,32,1003,10,2500,17,25,12
2889,d309288ee9ab5d3d3326efb574f9b555,beleza_saude,60,161,1,150,25,6,15
28134,d321d5e90b24cba895f0564fc3e15a84,bebes,37,1260,4,650,21,10,15
26916,d322eb25f02924adba73e58dbc36b29c,relogios_presentes,34,494,1,300,18,9,14
6654,d3257d83b50d04301c9d969a0e2ec4ee,relogios_presentes,60,89,4,250,16,2,11
23954,d33a74e1b6cfc152b6b3f43324d54987,informatica_acessorios,56,366,1,350,27,4,34
16164,d35839b7d99e82c6541eae7a3cc1f527,papelaria,38,519,1,250,19,11,14
2683,d35d1fa56f3c5a2777f5542a84a085dd,cool_stuff,43,712,2,5288,32,26,45
25115,d37abf50cce5bcd682830a357783622e,papelaria,56,342,1,2500,17,44,34
2273,d37c7b44350fea9327f32f3e603f682b,moveis_decoracao,53,187,1,900,40,2,30
809,d389bacae4eb98af95b782dae3b7f03a,relogios_presentes,50,589,2,600,19,10,15
30467,d3a45de279a0bde9b598a181bd2a9815,brinquedos,41,1156,1,500,17,10,12
5538,d3b023772520cd1c6ea58f6701679d4b,papelaria,52,224,2,2400,28,55,37
20502,d3d10495159bcc41173e3d26a273529a,artes,60,218,6,1200,39,12,12
19369,d3d2f358e7e92dbbbc0a37d0b7435253,utilidades_domesticas,58,2108,1,2400,34,31,24
32692,d3e1006ba3735c0d44160026b6e0ced3,automotivo,53,2805,3,1850,19,16,17
25591,d3e87f5919c07582b6b4ead0f7eb15c0,cama_mesa_banho,48,359,1,600,45,5,30
3388,d41a23bd2bc3ec10cfffc66c0611a290,moveis_decoracao,56,297,2,1000,100,5,20
16364,d41d8cd98f00b204e9800998ecf8427e,automotivo,16,115,1,1181,30,17,24
24292,d41dc2f2979f52d75d78714b378d4068,consoles_games,44,228,1,450,30,7,25
27601,d42c1eec0891869c034f031ec9b81ecc,utilidades_domesticas,45,711,1,5900,25,60,25
10858,d43c65f300c5cfaae005f1f954fc0b15,utilidades_domesticas,33,377,2,7450,23,80,12
23909,d457916b4fdc60154ed93b5dd3e6fd69,construcao_ferramentas_construcao,57,424,1,10000,30,20,30
174,d458378a178cd7cae60052319cebf235,papelaria,50,198,2,200,24,7,14
28014,d4652fae7ca028fda70d9b7b75432e04,perfumaria,44,1388,2,200,16,5,11
10383,d4670fa6cc31ee979c4cbd5904e0562a,informatica_acessorios,38,323,1,1050,32,12,20
23136,d47821b10559fffaefcf3e57d2b5ff76,beleza_saude,56,1956,5,400,21,6,14
6269,d47f1895ec4f641a519a65d73d2157b5,esporte_lazer,56,661,5,200,16,5,13
9018,d48a0a53664a92739f3ff40cdae9078e,livros_interesse_geral,47,2748,4,2100,19,26,11
18455,d48bb8824fcf4720229d970fff608fda,moveis_decoracao,62,222,9,2800,36,11,26
2205,d4a3ae5a2378f3e732a6d3ba73cc22e4,informatica_acessorios,55,631,1,571,24,25,20
19140,d4a4ff95f641981ed47802cce0ea5c88,fashion_bolsas_e_acessorios,46,129,1,100,16,10,15
13250,d4dccae17c83ffbaafc50d763503e9eb,utilidades_domesticas,59,474,1,3070,32,11,29
1540,d4f91ac96799dc3d9221293e29892e30,brinquedos,43,713,3,700,35,7,35
14301,d4fe034cde911805af12724d73fde7e0,cama_mesa_banho,53,867,1,1100,20,16,20
15465,d51e2b908fe3ce35d84e77bf5da363d8,fashion_bolsas_e_acessorios,54,577,5,300,22,13,22
20614,d54c5b81fc2b38707588dd4eddc7c594,moveis_decoracao,59,455,1,7850,52,18,35
27162,d58020f0dc3b18e41728f846f5072a6c,telefonia,58,678,3,150,17,8,14
30964,d581a9097bc2a13adf46bbd864ee0d08,beleza_saude,48,2910,1,300,18,9,12
5796,d5852e1fab9be489b5371a70adad7494,esporte_lazer,25,236,2,400,50,10,17
10964,d5991653e037ccb7af6ed7d94246b249,informatica_acessorios,42,363,1,922,30,15,17
10404,d5b703c271f43f9c588a6f512a00f77e,brinquedos,27,531,4,150,16,7,20
20199,d5bf1e6386a450dd26acf14a6f41768f,cama_mesa_banho,25,352,2,450,45,11,11
9293,d5cf579c6679ff170fe911659e186285,beleza_saude,32,1032,1,150,16,2,11
27373,d5e17af4e0c9b0def251a1c9d2b0eaa2,construcao_ferramentas_seguranca,48,382,1,334,17,12,13
28882,d5e448e00fb7c59b31e0f3e43c2de0d7,cool_stuff,50,1490,3,850,100,7,50
17360,d5ef840497eb48a751179b06d1efd063,beleza_saude,44,1295,1,2600,23,23,23
19039,d600d7ad2039ff6169fef341624fd281,eletrodomesticos,60,262,1,1400,65,8,38
22280,d60166e9266f585350edbe81a7c3c62f,moveis_cozinha_area_de_servico_jantar_e_jardim,33,1915,6,12550,25,100,30
19996,d60c281a9b31d5342030a89846998c5a,cama_mesa_banho,59,335,3,2550,53,23,48
20270,d636661ff9dbdf576019c25999974ef9,moveis_decoracao,40,452,1,7600,85,10,23
14395,d63c1011f49d98b976c352955b1c4bea,beleza_saude,57,614,1,950,35,25,20
28713,d63c71088e06ea00d66dc357cda91a30,cama_mesa_banho,57,295,1,1500,60,10,40
5407,d65b6607952f9e0d705b1cbdc92ac027,cool_stuff,57,768,4,500,27,10,15
19848,d66c729cd3b64c98515a18898c6b65c3,eletrodomesticos,56,80,1,100,20,13,15
19954,d678178aa4291cd25a755a90188375c8,moveis_decoracao,43,789,1,950,20,35,20
23165,d686a8270836e457c1234578c0c7237b,informatica_acessorios,59,617,1,150,16,4,13
30057,d68b7771d853f126569c7e64658e3162,fashion_bolsas_e_acessorios,60,114,3,200,16,2,20
22899,d68be217281ba1c20f23f94781f29ba4,utilidades_domesticas,28,631,3,300,40,5,30
20859,d68e8addce6282d07c77214c6acc8885,automotivo,50,1224,4,200,16,9,15
25035,d692d19cee022f7acab76373f297ad6a,cama_mesa_banho,56,286,1,1850,70,17,50
1456,d696750e550fd0f733979dd7e5dff921,utilidades_domesticas,44,916,2,950,53,5,13
26609,d6bbda35f0b8505c2f824f1d90295855,brinquedos,45,317,5,250,16,7,11
16206,d6bd998d3d01aaf250bd790a3dab71ac,cama_mesa_banho,26,229,1,500,46,16,66
28421,d6c69817b519edddbf1b289631b7160e,perfumaria,38,1813,3,4800,27,20,35
30529,d6d73c1fe2e8c0e3e90e2421ffa4b963,informatica_acessorios,59,1165,3,800,31,9,11
19658,d6dc2dcbb3ef25e47ef82f3c013ab820,casa_construcao,53,646,1,6500,30,35,30
10450,d6fa8b99ed80bff9dcddd3fdefa6e68d,construcao_ferramentas_construcao,60,338,1,2050,23,8,23
28611,d6fe3b4ddecd4a8393c6a1385de3bfb6,moveis_escritorio,46,1157,1,16650,63,58,24
8660,d70f38e7f79c630f8ea00c993897042c,bebes,53,233,1,10950,41,40,40
20450,d72542d54fc3e2e41ba701982a67b1e6,telefonia,49,297,1,200,19,4,11
23419,d76c049f36a5b4975aa3cf095a6fa499,informatica_acessorios,56,246,1,194,21,15,15
10596,d76c9aa6123ceda9cd490fb2301c1cb4,utilidades_domesticas,53,1278,1,2200,50,10,35
23113,d77688ff55bbbc28706814a06538c8bc,cama_mesa_banho,44,505,3,1400,30,16,30
8671,d787de6a880320609e500adbb90fb9c7,telefonia,52,610,1,250,18,4,12
7961,d79c712e7afe8f0fd59b749ee1e4fc97,relogios_presentes,58,891,8,250,16,2,11
22333,d7a023eecac412d29d49735e9e9b629f,livros_tecnicos,56,1317,1,400,17,24,20
23526,d7b1317236e0c03475bfe67536ae3c81,eletrodomesticos,58,147,2,550,20,13,15
9160,d7d5562fce331ad958ca6f57057b3526,cool_stuff,33,910,1,700,42,25,15
7022,d7db906531fe298de06721345a86828e,relogios_presentes,50,521,1,342,18,12,12
22393,d7e446a8f36339b1a9d059d1237159c1,utilidades_domesticas,57,1903,1,12050,40,40,45
7905,d7faab3fa0091d1220a8ada9cae1bab3,esporte_lazer,60,251,1,600,22,5,20
24819,d836b3e9c0eeb39311934db68a0878db,brinquedos,46,599,1,725,35,25,24
20234,d842f3ca1facabd1a2d292b593dc8517,automotivo,59,90,1,50,16,5,16
11727,d86963242e7dda7eed04f57e492ed655,brinquedos,47,453,1,1100,43,6,30
7358,d86db9a9e478ff057c0541537639a10e,moveis_decoracao,60,379,1,300,25,2,17
22930,d8722b339cfc97d60ea267aaab121c39,automotivo,59,661,3,875,60,8,33
28703,d87bfbfb56d6bd8fbd1c05e83da46e55,esporte_lazer,41,782,1,2650,31,25,20
9558,d88d2f4938825da4771d7972d76c5da7,esporte_lazer,43,318,1,30000,25,96,79
7487,d899e614656fe7bddd577dcfe583d19c,automotivo,56,893,3,100,24,2,17
12283,d8aead84c0ff5356cacb9ac841ec3a5f,utilidades_domesticas,28,203,2,600,39,21,11
5155,d8bbf40bf0360a6149a9ae34eb0ac7e1,artigos_de_natal,44,253,1,600,16,20,11
11803,d8bec459af8ceb11a8177037828ad1a2,fashion_bolsas_e_acessorios,50,142,1,200,16,7,15
22312,d8c365a069853295a82caf595c2c8c8d,moveis_quarto,55,1931,1,200,16,2,11
9141,d8c83b90d022e897454430e70afdc5d3,automotivo,57,846,4,1525,68,9,35
3009,d8de812ed5d981fc6a3984f4caa2aa05,esporte_lazer,44,1854,6,525,29,16,20
9534,d914a2a0c672fc21c9f0087e07e9e881,perfumaria,39,302,1,12600,50,50,30
16664,d9235fea02ba3f9fafcd78d898ac4355,construcao_ferramentas_iluminacao,54,929,5,1300,22,15,18
12135,d9279101bd9bcdf95aa06a8081b24367,bebes,61,915,2,12600,25,47,64
15731,d929915b6b69f9c91192c898b6fc21fc,informatica_acessorios,51,1147,4,1050,105,11,12
31407,d934b48db429df3e1f8af7e7368489ee,bebes,51,862,2,500,28,10,32
30599,d934d5a5c12e50df26c0669f578e2621,informatica_acessorios,49,340,1,300,48,8,20
13871,d938bcfd149a626da38febbe8a669a9e,beleza_saude,62,2792,3,2500,16,16,15
22023,d9471e8bbb843a2afe92def2edfb8638,moveis_decoracao,58,1211,1,700,25,8,25
32077,d950221a89e7555306dc5daef996e134,cool_stuff,60,925,1,375,18,9,15
27594,d950ce1f38b6772552be4523baf94c7a,beleza_saude,58,2022,1,1400,20,16,16
27243,d952c09021388fd5b1e5f914f559fb10,telefonia,32,366,3,75,18,3,12
29765,d99526b1e4fa5f57b8bde34a7337b5ee,bebidas,45,887,1,250,18,18,18
28389,d99a9035db5875b38e59f9f55b9548f1,moveis_decoracao,63,157,3,10100,64,8,64
17613,d9bdf643d95cb89844c0da1a0df1d16e,perfumaria,39,572,1,475,20,9,14
30366,d9ee0c2943c9663aef6a2bc0411cbc14,moveis_decoracao,57,130,1,2400,40,9,35
20579,da023890ca0515244ea89dc905faceba,automotivo,47,348,1,300,20,16,19
27858,da051bd767b7457572d55aba23fd846a,esporte_lazer,49,473,1,1075,22,23,22
31021,da0bb22eb8eb2bce31a3784570528efb,papelaria,50,354,3,6350,38,30,28
25767,da126b80758e8f5f13c45580e9260fd9,beleza_saude,30,334,1,1250,21,16,31
8534,da1cfaaffa7720fe28f26f18d52f5ad9,fashion_bolsas_e_acessorios,59,409,3,150,16,9,11
16069,da1ff964ecbb4df51db9322cdf7a4a74,informatica_acessorios,41,3464,4,800,21,6,28
9869,da8b72e46537fe5af3ade4bc6120f05c,beleza_saude,53,168,1,100,16,12,12
16747,da9323efe50198ccd3307f6a9a128a81,esporte_lazer,48,535,5,700,19,10,16
8270,da93657c402ea46729003c282352d727,esporte_lazer,40,1160,1,1795,33,28,23
32662,dabbb10b2f36548cf2aff2993f4cf5e2,brinquedos,53,1013,5,950,40,6,37
12759,db06e3f64ff47ef36a46f8530d002fa5,,,,,1300,17,19,20
29100,db0e75ba1fc6537d68f2676f3b67d07f,cool_stuff,52,989,1,1900,42,25,15
29390,db25a58a5da5dfe2fd19f2604491bd27,eletroportateis,52,1074,1,900,16,10,16
25169,db38d1338de679229f55fcf762f63d7c,automotivo,41,1146,1,2775,60,21,25
1692,db56f6d2b04c89eae4daba188842fd7b,malas_acessorios,56,450,3,12450,40,25,57
14139,db5efde3ad0cc579b130d71c4b2db522,audio,40,232,1,6663,17,11,13
7068,db624f08f4e059241d3842eb750ecd7b,moveis_sala,41,375,1,1450,61,2,21
31894,db63fab600827fdc6ef686c30f5ccb42,construcao_ferramentas_construcao,56,309,1,550,20,5,25
30193,db6677c6f890ba1730c0b75bd8132579,beleza_saude,57,615,2,950,35,25,20
17200,db6796aa712a2626572bb3d0b9a039cf,cama_mesa_banho,53,561,3,1350,45,15,35
31696,db7f3f42ccab32fa6328b3063b278bcc,consoles_games,28,919,3,300,25,5,24
19304,db858d1d14f31fbf7f38036ac7a3fcf4,telefonia,51,1157,2,575,20,20,20
10954,dbb4ce89c8ed5fb6fd901e2e51093179,utilidades_domesticas,34,545,3,2200,48,25,25
20491,dbb67791e405873b259e4656bf971246,informatica_acessorios,32,321,1,207,17,12,13
26088,dbd91d7511ed7f4e61be3a191082644e,perfumaria,39,586,1,567,20,13,16
20200,dbfa741e0e5dfae13c9f023d8b8cbd96,bebes,58,784,2,5400,25,45,45
12060,dc0289c8cd78fb2f6c41bb8be865cbec,informatica_acessorios,57,596,1,100,18,11,12
19905,dc404a1496a08f9f5540c8b5d4b92925,brinquedos,46,753,2,1582,31,31,35
7018,dc52f0f5d3ec37a93eaf956cde4e5d2c,relogios_presentes,60,539,7,400,16,2,20
15756,dc5fd9c9989813f354c865854be80178,informatica_acessorios,56,388,2,125,14,11,11
3190,dc66bd48cefb7c7c6ad6684a305b6bf7,cama_mesa_banho,60,340,1,13050,55,40,40
12864,dc881ef926ca402063ea142afc83874c,cool_stuff,51,863,4,2100,23,40,16
24135,dc9a06452ff10a147f0f14cd4b8f5580,beleza_saude,40,605,1,1450,26,18,11
25840,dca8cbb1c9d8a2db0fbc0c36b8d1a7bc,audio,42,671,5,200,16,2,11
2047,dcf9390408cfcc20fbe35ae75f74d0c4,automotivo,52,190,4,11600,53,77,17
21793,dcfe33bfae82bed3b1d9a7d15197f5be,automotivo,41,851,1,192,16,13,13
32370,dd0dcee76f9c12fff4bc0eb641d57c7f,eletronicos,44,431,1,250,25,7,14
13562,dd113cb02b2af9c8e5787e8f1f0722f6,esporte_lazer,51,1511,1,8000,55,25,45
7654,dd1247b741df1771259ee7beb0e4b8fc,relogios_presentes,52,716,4,200,16,2,11
24782,dd1759836cc99a88be1a42bf6673abe0,perfumaria,38,419,1,415,26,12,18
30486,dd27fbe859b9453b8147c3aaf47623c7,moveis_decoracao,60,3116,3,2300,35,32,47
486,dd2ca29c9d0f93d3b1d28d7d7ee3025c,moveis_sala,24,356,2,7750,33,25,33
31153,dd32399c79aa851dc98bfcfdd385700f,cama_mesa_banho,60,828,2,350,50,5,70
15936,dd47440cb56de3ab674f9208ff0edc3e,informatica_acessorios,58,956,3,2550,30,10,22
2167,dd4c3b4ab7e001aaf385ea2e68952030,bebes,23,358,1,450,30,7,20
7195,dd60cac04e6bcbc919cb1c7dcc473211,utilidades_domesticas,59,379,1,900,45,20,25
32301,dd6a505f83dd3c6326aa9856519e0978,brinquedos,43,623,5,200,16,7,11
6459,dd735a55e6c75fb8fbe93e14d1c3bf07,utilidades_domesticas,48,527,2,800,25,10,25
28738,dd841bf589f05e0948ddb0c8d2c749ab,moveis_decoracao,58,2084,2,1350,69,11,11
20213,dd9e631c9f1f8008b90fff5170d02c2a,,,,,200,16,2,11
31878,ddb9028236525b8ab493fc24f99e8d1a,cama_mesa_banho,60,268,1,1800,34,7,32
16535,ddc1d8513943b57455b160acf77e6507,esporte_lazer,60,361,3,550,25,25,25
29543,ddceb6eef6af67e9fbbd4c148dbe5fd9,cool_stuff,52,516,1,4650,37,20,34
15080,de01db017586d557505e72625f9f49d4,cama_mesa_banho,58,696,1,2600,42,11,36
30689,de0f5a42f807e66ec0e2803eb10a5a4b,cama_mesa_banho,55,243,1,3500,43,18,30
5051,de15917c5525c593f2a9747a5c943ee7,pet_shop,60,872,3,150,25,25,25
28327,de170bfa7e0f492c75a0f270fc44f629,climatizacao,60,1502,2,9100,59,17,37
10952,de18af36238944b4db169fd05ab9d541,telefonia,48,451,4,100,19,3,11
21614,de1dab31e5f3737cd024f5fe44743fa9,esporte_lazer,46,720,1,442,20,19,17
21952,de1eee6c50298db6028af08bd88a702a,utilidades_domesticas,48,313,1,1100,25,12,35
31090,de36d205f68196c28c2575937b9e737e,construcao_ferramentas_construcao,46,767,3,2000,48,25,48
13254,de533fe5b9448ea9792195806938dbf5,moveis_decoracao,51,676,1,1650,35,23,35
5343,de607575b49bac3e75ff4e11bd3d3c11,fashion_calcados,34,240,12,200,29,7,16
27639,de6702c748c719cbd13bb814f006ba22,,,,,150,16,9,11
31060,de6d0adf871d95106b89b444a2481fe9,automotivo,56,192,2,1950,19,19,14
9230,de7df82eb1e48c456b020c2cfb03aeed,esporte_lazer,60,333,2,200,30,20,20
3213,de80c37c338574091896b7fdc81dc376,beleza_saude,49,1045,1,333,17,17,15
16728,de89f330c497e12d2510c2cd2a48a29f,telefonia,30,900,1,605,16,14,16
13678,dee65430e13a3daa9011e4f6f04b4981,ferramentas_jardim,48,186,7,200,20,5,15
15257,def59eb2e17b32b980b5341984f6b500,pet_shop,50,365,3,300,24,12,12
14656,df44d84f970884476b76a32ddf1ace55,cama_mesa_banho,56,123,2,300,70,8,40
9426,df480c7d3f979093ac4c2d1109e78289,relogios_presentes,33,616,3,475,19,15,15
25920,df5a9191c2465bb6f8538b6b3371e019,cama_mesa_banho,56,1237,3,663,31,6,31
29287,dfb92838905ead933a01256a80edc894,esporte_lazer,49,1094,1,7400,100,10,16
11054,dfb97c88e066dc22165f31648efe1312,automotivo,53,597,1,5417,47,44,44
20647,dfbeadbb1840417400f0c7683889a585,relogios_presentes,60,897,4,300,19,13,20
7774,dfe123265435bbc08b40fc418f66d9a3,esporte_lazer,43,1120,1,15467,64,62,25
17592,e0520a21b848aa7efcb536bbda142e75,,,,,500,35,10,12
27969,e06d5e832b37064a0f5193515b16f44f,eletrodomesticos,49,196,3,375,31,12,23
26934,e06f99e79036d681effa3de75989bf22,relogios_presentes,54,257,5,200,16,2,20
14393,e070a61270050c4b1b704300f331cca6,pet_shop,57,558,1,850,30,20,30
9827,e0884eed28311e4365d93a89ac57eafb,audio,47,423,1,250,27,5,20
3508,e090b9bd2ef7d60d3b0ee3399c79ee3d,informatica_acessorios,55,402,1,1217,27,22,25
3466,e0bd815514869624f892b0230926a2d7,beleza_saude,45,640,1,675,31,21,21
6213,e0c47a145f4748e4d7a418502d65aa35,cool_stuff,56,542,1,19500,71,76,50
9216,e0cf79767c5b016251fe139915c59a26,beleza_saude,55,388,1,250,16,5,15
11493,e0d64dcfaa3b6db5c54ca298ae101d05,relogios_presentes,35,514,2,4338,17,12,14
3957,e0fb7b66c3ac0b1e5b49a218a065e816,perfumaria,54,675,3,613,18,16,18
16764,e13d2c379481eddfa4b8844f8beb7db0,ferramentas_jardim,52,347,3,850,22,5,45
25832,e15746c8f73cb5e9d74ae01533fa02a5,utilidades_domesticas,60,734,1,6550,32,20,21
18216,e15f2eb4bd9c94996e56cc76c1394361,informatica_acessorios,56,156,1,750,36,11,20
7933,e168af8b2f0d9319737c6a7a37904f9e,papelaria,59,139,1,2000,30,30,30
13144,e178e8610a35f4d6c9b0934fb5e20e85,beleza_saude,33,577,1,929,24,16,20
14102,e1901d5d99ca951543717ea5d1940a36,cool_stuff,55,506,1,500,31,7,27
9798,e1a5774894b0dcbed9a61bb82b96b3fd,papelaria,34,761,1,405,18,15,16
15802,e1bf2f209fd2b08e1af3ed71732d9008,pet_shop,34,630,1,127,18,10,14
27303,e1bf73a530f7e6ea9df12e1238ab7600,bebes,40,303,3,400,29,7,16
6664,e1d6e56531bd9c3dfad4f905f81072c7,cama_mesa_banho,58,192,1,1400,46,2,36
17940,e1da6ab77f4859eb17950e5df1c0f815,pet_shop,56,724,2,7050,50,21,21
19467,e1e932dfb67414e80b87ad97688cf2a3,brinquedos,45,404,5,3850,52,7,55
1850,e1ecd7384e97b1ca3f7b1601c78728c9,utilidades_domesticas,52,386,3,500,45,45,45
4298,e1ed9c25b42fc1afbc7459cc821a9d44,construcao_ferramentas_construcao,22,101,1,7700,50,20,50
9996,e20be15ef3888b958c8a76a2f0edfc25,,,,,400,25,8,11
12763,e24c96c234ee0f2b0947bd394ec402ca,malas_acessorios,55,956,1,1900,48,10,33
379,e24f73b7631ee3fbb2ab700a9acaa258,fashion_bolsas_e_acessorios,60,1118,6,2250,22,15,20
5031,e251ebd2858be1aa7d9b2087a6992580,ferramentas_jardim,34,511,4,8875,40,14,43
9586,e256d05115f9eb3766f3ab752132a4e2,informatica_acessorios,42,399,1,740,26,15,19
25313,e25f22a38cdc5a14a51ade281eebd0e9,eletronicos,55,609,1,450,19,9,13
16048,e27a738cbbcf6c8878c713af56835a19,relogios_presentes,58,641,4,300,34,5,16
19054,e27bda0525e1555db5e6941211cb33cf,papelaria,39,35,1,300,16,6,16
1685,e27c4dd075a521097a085bced0631ce7,moveis_sala,31,618,2,9750,27,15,92
13495,e282624d8c82e04983f125e167eb4521,telefonia,45,343,2,117,18,4,11
8014,e297db380aba505a729f00cd61b149d9,utilidades_domesticas,54,1414,3,425,41,12,13
29226,e2a5fbcec3cf55f09968fb1ecbe16638,perfumaria,44,731,1,500,20,20,30
20205,e2b02dadb01104e3f9f588311b3f2612,informatica_acessorios,60,589,1,188,16,16,12
13711,e2c843e2762213223f21e0206e3b9d9d,pet_shop,48,1004,3,8450,53,20,33
15975,e2de41d7036bd95cd37a7a9f4949024f,construcao_ferramentas_construcao,35,234,2,350,16,7,11
8241,e2e426d1332240070b0a836a854d057b,cama_mesa_banho,57,701,2,1100,50,12,12
6697,e2f1ccf86759df28dd1e9f2e0e3242d4,beleza_saude,53,934,3,400,18,9,28
2140,e31c5933157c3e4134a0f536f7bcc14e,utilidades_domesticas,60,185,2,525,25,28,25
11017,e340207acac912600273ffd7ea058780,cool_stuff,31,205,1,600,35,6,35
7726,e3425df9bd51be69917273c9dd92ed5e,relogios_presentes,53,346,2,733,17,10,18
22798,e35be783353a30d36b6facc6524b5f64,informatica_acessorios,58,216,1,100,16,8,11
29624,e3666e22533af88b1cbd15536ad6d903,esporte_lazer,52,356,7,500,33,13,18
31369,e38bfda757257dee1985af625f8911fc,brinquedos,64,484,2,2033,27,30,32
20616,e3991d2e1045bf9b4f3474f50d5df842,livros_tecnicos,51,593,1,750,31,3,27
29153,e3af4b7c220aca1535b34416de24dfb7,brinquedos,32,254,1,250,16,10,11
11340,e3b7ea73578fb43461cad7899a007f7c,moveis_decoracao,58,1941,4,2600,105,3,70
31776,e3db46616e0d26551a86377bab9b0308,perfumaria,42,453,2,523,20,16,17
23,e3e020af31d4d89d2602272b315c3f6e,beleza_saude,58,1987,3,75,21,7,13
20342,e3e8e08714c40e0101bd225f06bf4fef,utilidades_domesticas,52,514,3,600,17,7,12
7608,e40cc7dc28dcdb3c15e8d03141f7b336,cama_mesa_banho,60,271,1,3750,48,13,40
21663,e40dacc1c350d93c25ee648abbdd9236,moveis_escritorio,53,953,1,9183,52,52,18
15126,e40fa115d27ea4a80bf2136d5f0cfcd7,eletrodomesticos,60,245,3,350,27,13,17
5423,e43311c5b307c31b994c47588c59b168,moveis_decoracao,50,500,1,300,25,2,17
4444,e435ceb7ced9b8446defd858630454ed,beleza_saude,28,792,1,440,20,11,17
20533,e44f675b60b3a3a2453ec36421e06f0f,esporte_lazer,35,1058,1,350,17,17,17
14900,e475b26e5db4c91fa1cd25927908eac2,fashion_esporte,22,886,4,200,22,6,15
22689,e478d0bd1efbc9329837d30c174bb850,moveis_decoracao,58,314,1,500,40,15,40
4950,e482ad963bfb9a9abc51b9850aca97b7,utilidades_domesticas,45,293,1,250,19,8,11
19985,e493b6001e292d2cdb2c6172bac9d0a4,moveis_decoracao,46,709,3,1300,50,30,30
3665,e493c5e2a707b9eb0f6d01041c86856e,utilidades_domesticas,55,343,2,5550,40,10,30
25888,e4ad97ce352e46bebac92018f6ed976d,papelaria,51,205,2,7750,28,55,37
28246,e4bc98f06b9893b763bb17a152219b87,cama_mesa_banho,58,150,1,1400,40,10,35
25876,e4ca5b20cfe1a020e15e36fe14e880ee,eletronicos,46,331,1,125,20,13,18
29638,e4d325bd1eea550509bdbbc5c3301fc1,perfumaria,59,874,1,525,16,16,18
1499,e4e9fa024c5f014419b395452a41987c,esporte_lazer,59,355,1,3450,16,105,55
