pay_pk,order_id,payment_sequential,payment_type,payment_installments,payment_value
4037,c989e24c9410a2b62a87193404fe2142,1,voucher,1,66.87
4038,c98f20eb107a235a15b60b2b5de731da,1,credit_card,8,88.08
4039,c9a41eaac7ef0fb40b81c58e3c7276c9,1,boleto,1,77.57
4040,c9ae6fa5a920d90f86fd464ac7f5cde9,1,boleto,1,896.28
4041,c9b0a65b5794db7ced550ecc9ba178ca,1,credit_card,2,177.49
4042,c9c090d55d074c5b0d0effca2b928d4c,1,credit_card,5,60.1
4043,c9c52a849ead8fc8b85d828ae740ec78,1,credit_card,7,76.65
4044,c9c727aec325e060789405c422a90c1d,1,credit_card,5,148.34
4045,c9cb980dd4167a515f9bcb3677706240,1,credit_card,1,75.08
4046,c9cdd7f64546202e53576e2997f112f4,1,credit_card,3,39.58
4047,c9e55382f594e06306eb0f4c3b3d0418,1,credit_card,2,48.21
4048,c9fddd8d2730610e00bbcda3e79fdcca,1,credit_card,5,166.8
4049,ca0400dec2c292340c373e63b1c2c597,1,credit_card,10,707.68
4050,ca0400dec2c292340c373e63b1c2c597,2,voucher,1,50
4051,ca135e527ced56014617ee57b5386a2f,1,credit_card,4,101.95
4052,ca186afb25218627f21f78bcb9a5ea08,1,credit_card,1,120.4
4053,ca19d840d5e718f4b8aeec1a40d393ec,1,credit_card,1,36.22
4054,ca28049cbd8e65a6e26834584bb3d38e,1,credit_card,1,122.92
4055,ca290a06ee0945b956f79c93b5191633,1,credit_card,1,175.1
4056,ca5824dc67bc4de20753f881aede6b1f,1,boleto,1,27
4057,ca621c614abfc6d64f4a093ade1249b9,1,boleto,1,85.14
4058,ca649df2968bbbc843a5c75c7bc803ba,1,credit_card,3,443.34
4059,ca7adf1201471598788f746ed74c825b,1,credit_card,3,110.13
4060,ca7fc2f0ccaa981c829f79898f513337,1,credit_card,1,71.33
4061,ca8eaa7367f04ef547edaa942ad53386,1,credit_card,1,93.72
4062,ca9012a0bc23f8c1b5be9b7e4af8fa5e,1,credit_card,1,47.13
4063,caa157284ffa71411abb3f7b94102de5,1,credit_card,4,75.65
4064,caac6605538949c162e1301b3280177e,1,boleto,1,128.83
4065,cab041d8d606d6c9d3165da578795340,1,credit_card,5,50.14
4066,cab618a13f81a7ad42573993ddae2ff2,1,credit_card,2,210.61
4067,cadbb3657dac2dbbd5b84b12e7b78aad,1,boleto,1,409.79
4068,cae550bd1bf7bfba357a10319a0fb4be,1,credit_card,3,78.93
4069,caef38892cf9eefb7fa25d54e803ba20,1,credit_card,1,126.68
4070,cafc9b2f7d35ec42bdb74347cc6e8a70,1,credit_card,1,55.63
4071,cb0bbf1c3c3c44727e7374c8ec944154,1,boleto,1,37.38
4072,cb2b577a4ebd84bf84ff3990084d490f,1,credit_card,2,149.91
4073,cb2ca9584ce09074196d8fa3f3ae804b,1,debit_card,1,65.87
4074,cb2ed75db8803d99a171c1056638ae9b,1,boleto,1,56.22
4075,cb3830baa25a82fb69d5256ffca9b6a2,1,credit_card,5,84.03
4076,cb418bb4b6115438d20b0141ed5bc9e0,1,credit_card,3,3256.14
4077,cb5084e6d5109655821d2054b7bec84c,1,boleto,1,141.24
4078,cb50f73cef605fc87294854be93d6636,1,credit_card,3,50.07
4079,cb63fdd83851479a1def20d67c11525f,1,boleto,1,36.69
4080,cb6e441ff2ef574ce08d3709426f88ec,1,credit_card,1,34.81
4081,cbb8697212a65198772c9406834180f8,1,voucher,1,64.1
4082,cbbb524a0e1646aa6cf7a3c0bbe517ad,1,boleto,1,95.58
4083,cbbfd069a2876e5db34ae76d6d796c92,1,credit_card,1,76.18
4084,cbe9eae36605cf2bd005c6bc1ae5f864,1,credit_card,8,119.81
4085,cbec453ddd874ca620b8afc6393e3218,1,credit_card,3,103.55
4086,cbf088f9ac169d9c7eddcaa9c5e465fe,1,credit_card,2,80.51
4087,cbf5771b59c1f5688a8f8224f08607eb,1,credit_card,10,239.42
4088,cbfef07a94222ac807384ccf69f988b4,1,credit_card,2,106.28
4089,cc03f6907e3230fc27f728ed4e977534,1,credit_card,4,219.2
4090,cc0482c9c30742e1f8ce96e0e1cebe07,1,credit_card,3,36.46
4091,cc06813c8d9909633f390ed9b5df999f,1,credit_card,1,173.59
4092,cc162c1cd7cfadccc729922aa7fa2d2b,1,credit_card,8,525.46
4093,cc1942bfd9c7e5fdf278196ff5d8e9ff,1,credit_card,4,43.78
4094,cc1fe613e2c3dce712d71a852ee6726f,1,credit_card,10,148.06
4095,cc35448ebfa45049a22c185b46a7a46c,1,credit_card,6,305.19
4096,cc62ea5f8c980942e1fb6b6854c6ce29,1,credit_card,2,76.17
4097,cc66dee6fbc18bb79903c3a2cc14ff52,1,credit_card,6,136.4
4098,cc8389c87998ef48d592285b08d5106d,1,credit_card,3,39.09
4099,cc85879fb8f1767ad9b67dbcfa113e7b,1,credit_card,7,131.75
4100,cc86a65e920aceb9fe3bbe49bab2bd52,1,boleto,1,46.01
4101,cc94aa62777cf27c082eaa521ba00747,1,credit_card,1,33.33
4102,ccbabeb0b02433bd0fcbac46e70339f2,1,boleto,1,43
4103,ccd7d6d23c5d29de6367dd5332aab16d,1,credit_card,1,22.77
4104,cce9265db762ed6a292410cee5e5369b,1,credit_card,8,367.11
4105,cd0019d8419b82109ff269d8b4e18791,1,boleto,1,307
4106,cd073a09b3f9f8f60fe4b7aa998f2ca0,1,credit_card,1,75.52
4107,cd297c74672655559f2c22ea2a1550eb,1,credit_card,7,142.83
4108,cd4949eac210d110de63aa0479dcfba1,1,credit_card,3,94.63
4109,cd4d7e23c22aeff7984a40a3045e9751,1,credit_card,6,170.46
4110,cd664e197521a82f89b34d1af4af7aa0,1,credit_card,2,57.68
4111,cd746a0e172f3aac198180760cc21a8e,1,credit_card,10,150.04
4112,cd81fccdeffb11e33de701e2c53c85c6,1,credit_card,1,83.61
4113,cd864dfff08db3d739750d749ec053b3,1,voucher,1,47.1
4114,cd9d1ea1541ad23858c2890cbacd2406,1,boleto,1,32.38
4115,cdae097ae448ea48b9b45e2b3569e9b6,1,credit_card,3,923.97
4116,cdbe906438125d1d5bf88bb289f8ed61,1,credit_card,6,132.49
4117,cdc0800fdbf7580a26201f0a1529ee1f,1,credit_card,1,78.71
4118,cdc1ac6a94d34f438c153db4b7b5a691,1,boleto,1,237.14
4119,cdc62ef71741b912ed0378bd8493f884,1,credit_card,10,237.59
4120,cdc90cad1e7f9d43bfeef525c745ef33,1,credit_card,2,354.33
4121,cde7b4e633f0dd24536cab563a33ccb9,1,credit_card,5,194.9
4122,cdf2839409d0f62e2b2e61b62b72dc16,1,boleto,1,80.21
4123,ce18cf057088cf275c41fc9510ed53ad,1,credit_card,1,63.42
4124,ce1d43d723c88bee2b9c749198eb023e,1,credit_card,6,140.63
4125,ce38feac183edc1669336435be2a2ef3,1,boleto,1,73.44
4126,ce3a102e866be15f5e59e79a3f18e351,1,boleto,1,102.48
4127,ce3f08db12e92209931e4bff447392df,1,credit_card,6,136.91
4128,ce4efb4625d3d33a367d95cbc27cdef2,1,credit_card,4,235.06
4129,ce54af4e3da631822ae6be14ed5bee6a,1,debit_card,1,48.72
4130,ce5f7f7ad317c7433154353ccd683f5b,1,credit_card,1,54.27
4131,ce6923830776a5f0d2ffd91a11dd6204,1,credit_card,1,109.41
4132,ce8502b200546c12a54e51a65f313f34,1,credit_card,4,45.55
4133,ce9fc4b5d521bad32b0c3893b9b3788f,1,boleto,1,239.05
4134,ce9feeba53c652dd6569cca62e2bb287,1,credit_card,1,56.86
4135,ceb992824b749348734de15eaca939ac,1,boleto,1,21.59
4136,cebe1a22714a4536f852866377c9bcbd,1,boleto,1,187.44
4137,cec27ecc8324e22e5721ce87471d4b31,1,boleto,1,42.06
4138,ced791864a1478d28bc041d61f8ce2f4,2,voucher,1,7.58
4139,ced791864a1478d28bc041d61f8ce2f4,4,voucher,1,4.39
4140,ced791864a1478d28bc041d61f8ce2f4,1,voucher,1,8.42
4141,ced791864a1478d28bc041d61f8ce2f4,3,voucher,1,8.42
4142,cedac928ba1f320f1f61e79b3801b5c5,1,credit_card,1,28.62
4143,cedd898e1a953e9a8f3d763a364f6717,1,voucher,1,44
4144,cee9f1845c95efd83885a0b2f7a22b83,1,credit_card,3,64.4
4145,ceecda7c9b24cbff643a6c5119a9ec6d,1,boleto,1,28.31
4146,cef147376bb33bb005a1402f6d1df975,1,credit_card,3,32.09
4147,cefa8ee1540139ac77fa0c1b4ff1f04b,1,credit_card,1,86.05
4148,cefe70775d8821c8dcf166f843d38d1d,1,credit_card,1,75.16
4149,ceff6079b4931d865da8fad5286b30a6,1,credit_card,5,109.28
4150,ceff6079b4931d865da8fad5286b30a6,2,voucher,1,200
4151,cf0ac4e12ad66c28302fc103670222fa,1,boleto,1,33.77
4152,cf18c0b77059499a99818871229ab994,1,credit_card,6,149.85
4153,cf1bc456a0d5c63bb6c94d3b8b2c56e7,1,boleto,1,71.27
4154,cf2012c5bb2a858db95ead15c5f1595b,1,credit_card,6,68.49
4155,cf2159bbc127ae7a92a057266d687260,1,credit_card,1,81.32
4156,cf37324c9d35fb8f5f9d14cd6d48a3a2,1,credit_card,6,139.09
4157,cf3a9fb2f3b7b0d71c3a8e59c01ad281,1,credit_card,10,620.44
4158,cf3d593f97ce4a58adbd6b488579fa36,1,boleto,1,20.29
4159,cf3da3c7f3915ee38eb71471c6aac434,1,boleto,1,91.23
4160,cf439d61252ef55f81ce2e531d64a275,1,credit_card,4,58.19
4161,cf4ca07fc7743be3281b694f321007bb,1,credit_card,3,182.4
4162,cf753c9874f18f99ba2ae6ae04632905,1,credit_card,1,28.2
4163,cf771efcb04c578f9d3619f2632d8333,1,credit_card,1,87.55
4164,cf89399a034c96945092cc819f31801d,1,credit_card,6,159.02
4165,cf8ba6c5f0ac149f8e8f55217c47e967,1,credit_card,1,769.34
4166,cf8f7b73e35cb19ff895c2f45c1ded72,1,credit_card,3,111.4
4167,cfa4fa27b417971e86d8127cb688712f,1,boleto,1,46.16
4168,cfb361b2049fa0ddeb6ca3959fa0767d,1,credit_card,1,67.57
4169,cfcdaec7ddcaf0a8ff1ef398575d9917,1,credit_card,6,166.23
4170,cfd355e6233b9854f7decc72472f9c3e,1,boleto,1,36.77
4171,cfe5cfa623b5e9cd32abf47ac65b3776,1,debit_card,1,44.72
4172,cffb339aa5f4745347d75d9999771453,1,boleto,1,292.11
4173,d010facca14d57e997bf54e52f0ea03b,1,credit_card,1,54.38
4174,d01376995a52b231a198a5f484b20841,1,credit_card,3,51.84
4175,d01dff4d42c2ef5bdcb2085ccf391ed4,1,credit_card,1,46.39
4176,d02a27af33a8164ec42eeddf27c5ad59,1,credit_card,1,127.5
4177,d037016bf21257acf9413f8a2ee0fd09,1,credit_card,8,83.87
4178,d0570bed0cef820342eaf13ccae334c0,1,credit_card,1,82.73
4179,d08c879188638eda44ea5da9dca68d09,1,credit_card,5,51.33
4180,d0935e6fe51f0d5724f4759cfaa8caf3,1,credit_card,1,99.43
4181,d0a72f8bcc1f2045167eaa548647e77c,1,credit_card,4,222.13
4182,d0aed2ea0f3d1f9911ee36b795ccace5,1,voucher,1,53.01
4183,d0b7e2eb7a74f928072f23a62f4e4f58,1,boleto,1,62.78
4184,d0bec96aad189992b278688279ba1511,1,credit_card,4,99.9
4185,d0d828105d7a6106d4b6cfd55607c278,1,credit_card,1,163.52
4186,d0d85933667e8a90939ca37947942b62,1,credit_card,1,48.95
4187,d0daecbe187c296a08f40888a8cb139a,1,credit_card,6,67.22
4188,d0e532f7dc3f516d8fcff81b062f05ec,1,credit_card,10,207.7
4189,d0e9849de800fdb4cb3b5e6d42c6b367,1,boleto,1,85.79
4190,d0f9313e0b3e085cdd4116f42d31da06,1,boleto,1,66.23
4191,d10090be5f75fb89b6817469f0ce1a30,1,credit_card,2,32.13
4192,d118d545516947d2d82fda28e9d631af,1,credit_card,1,112.1
4193,d127d99c100d3b63c29a600aab85fbd2,1,boleto,1,92.9
4194,d12938a56eae845fa37620309ec0eea6,1,credit_card,2,35.34
4195,d13130a0433949ba242b2f0632fd49a2,1,credit_card,1,171.32
4196,d1329f2d9a7c9c972b1ab5c6b7c8d3a5,2,debit_card,1,164.8
4197,d13edc5c7574bda9f7c9dc6b92a72edf,1,credit_card,10,199.17
4198,d168723fbc108ab922a23516046a4b42,1,credit_card,6,295.52
4199,d16b2207d93383dc91aa5da54cec3d0a,1,credit_card,2,106.16
4200,d16d35b47ec2d842e3846a4c7f4586d0,1,credit_card,3,77.75
4201,d16e915397932f8b3510f595170d1d6b,1,boleto,1,48.22
4202,d17dc4a904426827ca80f2ccb3a6be56,1,credit_card,1,54.82
4203,d19ec9502348424357f7a9bfc4173ddb,1,boleto,1,83.87
4204,d1c6fa11a0fb958619647d438f9e4849,1,credit_card,4,87.63
4205,d1ca60cfa5b276544043d344ad224285,1,credit_card,8,472.72
4206,d1d4b9ca8be351af77736cab87df238e,1,credit_card,2,92.41
4207,d1f23373fcc8819b0168ed403939600f,1,credit_card,1,58.27
4208,d1f54c6a2a7015c5687439d6d4e971ba,1,credit_card,1,92.97
4209,d1f60863289ae7cd6e47fd70eae9bec4,1,credit_card,8,290.67
4210,d207a9accbfb1677062f22f106463c33,1,credit_card,1,137.73
4211,d20a22b30ef6af31ef95346ff02133ed,1,credit_card,1,39.09
4212,d225bda2584ada7ef0895192338c3dd4,1,credit_card,8,81.04
4213,d2293747fc2b2b42e4fd0d3ffb707ffa,1,boleto,1,88.08
4214,d22e9fa5731b9e30e8b27afcdc2f8563,1,debit_card,1,121.62
4215,d231fd01d6c8e36e503f1a7f8a9734ea,1,credit_card,1,101.55
4216,d233630561c3babf58e2ca3c0ca52bd2,1,credit_card,8,133.2
4217,d248ddd0378083cb6c2bc7b9881d37d4,1,credit_card,10,263.94
4218,d262943abbea3ae2db6528a4261ba247,1,credit_card,10,188.31
4219,d265e2114f019b12adfff1e68a241a8e,1,credit_card,1,41.5
4220,d26d1c1cd0e2f03cb9540e440ae7a36d,1,credit_card,1,30.83
4221,d2741de337666d1bb01913f415e6643f,1,credit_card,1,36.77
4222,d27a4fbd0d3a4cfdf8a109dd88743502,1,credit_card,2,116.83
4223,d27c2efd9421cde0945261467fb1a025,1,boleto,1,108.81
4224,d27ebef51c81419780e860d0278bf87c,1,credit_card,2,141.91
4225,d288e92a6be123f2e77f34fafd902464,1,credit_card,1,141.35
4226,d29b96c282ec82deff4feb268f3df620,1,credit_card,3,83.23
4227,d2ae2653b9dbc7b50f11bf3e4001ec8e,1,credit_card,3,353.76
4228,d2b9580c38485b5aa4eb815c689c3164,1,boleto,1,148.58
4229,d2c902f172e80f22126d53d9ff7871b2,2,debit_card,1,62.65
4230,d2ce2764e877473355ddb49af8eb3bc5,1,credit_card,5,120.93
4231,d2dee958cbda7c87cbc097cf2f5f6c1e,1,credit_card,9,97.87
4232,d2e15d8894685652160e7545fd304610,1,credit_card,4,110.19
4233,d2e1e475eb8219af9fae283307d88860,1,credit_card,1,39.75
4234,d2f2458326a050b121e7acd0e3506d8d,1,credit_card,10,296.61
4235,d2f67144a4e6d027140260ae9ed6b648,1,credit_card,9,624.24
4236,d30680568af2e9f0aeba3420292df26d,1,credit_card,4,126.11
4237,d307290675e59c844ebde65696377750,1,boleto,1,425.25
4238,d30c22b84ba5239f2ae0fc078be7611c,1,credit_card,2,114.67
4239,d32ec519c65a1661bb50020bda09194f,1,credit_card,1,152.44
4240,d3364a29f093a5f36e7eca9f148235c2,1,credit_card,3,31.75
4241,d341bf71429128ec496e8012f3f8e2a0,1,credit_card,3,99.8
4242,d37ad8b44dd4ae4bdbfb3e43e4ae2c02,1,credit_card,5,55.2
4243,d37d275bf870e1d9a50b888717929495,1,credit_card,6,62.7
4244,d37e660e61680fadd235a5ca5b6721bb,1,credit_card,1,93.39
4245,d381b82dfce3b3c57938ed35c09ce096,1,credit_card,5,250
4246,d396adb7e51ca1bcb4a84cb786fee813,1,boleto,1,722.05
4247,d39744d1dd7bf8e54f25f8e3aa47bcf3,1,boleto,1,172.39
4248,d3c64cf55752f7821e85e7ea9b9b3f30,1,credit_card,6,339.86
4249,d3c8851a6651eeff2f73b0e011ac45d0,1,credit_card,1,299.84
4250,d3ca7b82c922817b06e5ca21165c5ea2,1,credit_card,2,108.51
4251,d3cc6a0be5a659e6c515010d99e9c335,1,credit_card,6,245.68
4252,d3d2abdcb92f954926408fc4e9088e45,1,boleto,1,92.8
4253,d3d6788577c9592da441752e8a1dd5e3,1,credit_card,7,76.65
4254,d3e0a0298be4e950a2271ef880d8e1ff,1,credit_card,1,92.55
4255,d3fd3af08566edbfdd903c8f2a2d8bef,1,credit_card,3,110.43
4256,d4181bfdc2de0b7a83418bb197ca5334,1,credit_card,10,143.12
4257,d445a6e277eaa62900bc18d453d96d76,1,credit_card,5,225.42
4258,d44b754260def6c94daa9e661e530044,1,boleto,1,147.64
4259,d44cb52677c0960afb3e43a96d79a25b,1,credit_card,3,39.84
4260,d454d6650d375ebc3f9667a4d2fe161c,1,credit_card,4,98.97
4261,d455a8b19923a717a1d1cfb67604e8c6,1,credit_card,1,56.86
4262,d46993f8bb61402cf53ed368bfca017e,1,boleto,1,67.5
4263,d46d30516947c87bbcb5d6ce98da510c,1,boleto,1,97.35
4264,d47849b6270308431459122a2750535b,1,credit_card,1,72.14
4265,d47e5fbb24cade152dd968c93b0f0c66,1,credit_card,2,99.56
4266,d486475824974ef6fb73375f5a50e465,1,credit_card,5,107.78
4267,d487835d01a5017cf60bdec36e5e8cff,1,credit_card,1,30.96
4268,d4922affdd87d3e42657243354c7acd1,1,credit_card,1,58.95
4269,d493148aa5f8d08914d29ec0524e1196,1,credit_card,6,170.1
4270,d4ab8a264235be36f72a07621046d082,1,credit_card,5,215.15
4271,d5059794ce5ef544e6c29ad80d4785d4,1,credit_card,1,19.95
4272,d51b2f84d150215cc2dedd0b60308876,1,credit_card,1,136.6
4273,d51f97f3f8d01fd8500e1a113a7f13b6,1,credit_card,8,148.89
4274,d5211af24819d319c02a285e7bb51750,1,credit_card,2,186.76
4275,d52140bee663636aa4f6057e50bc06a3,1,credit_card,3,147.28
4276,d5292f531e571c16fcd72df9fc07336d,1,boleto,1,102.33
4277,d543b0fedeb939f3fda2a3c2fe167b02,1,credit_card,3,71.18
4278,d556bdb76163c01de4a108305dc4bd65,1,credit_card,1,95
4279,d55d5f2d92f548bd9928f3edef443395,1,credit_card,1,39.62
4280,d56851f342ee399d61852bdcd356a663,1,credit_card,1,187.87
4281,d569be24f2e104e3cc83b5a3b1b0a585,1,credit_card,1,45.09
4282,d576291e922fc07924f5811f867ed79b,1,boleto,1,105.81
4283,d57be8fa0f204a8cf10389b3da1d2a3e,1,credit_card,4,40
4284,d59a804dba63b4bae7ee24c0befec958,1,credit_card,2,152.48
4285,d5a9c802f335dab69b88e69434d0dd43,1,credit_card,5,97.24
4286,d5af7f6e2db2c527fe19decfc2d37a83,1,credit_card,1,220.02
4287,d5b0848c1878546fbebe673d1d679b83,1,credit_card,2,52.69
4288,d5d2c0e9c55c60e47dd370479d8775d7,1,credit_card,1,68.3
4289,d5f812041d8fc446c00cad005b616a3f,1,boleto,1,72.29
4290,d5feaf42ebb0105f527be0c6dd622b80,1,credit_card,1,133.58
4291,d607cf247d8e19a82548c3a30cb2d173,1,credit_card,1,36.78
4292,d62324319b4efb72f855f123f06cb07f,1,credit_card,5,51.69
4293,d62387acb3914789e712406e9882e549,1,credit_card,3,99.9
4294,d64d6b004a4ffd419003fc0a128c1c50,1,credit_card,8,234.17
4295,d65c179a817be22977e263fbc1a4fef4,1,credit_card,9,96.02
4296,d65ef0f73f00ef3755af2d8ef6138ba5,2,debit_card,1,74.39
4297,d66cc620bf1415956e645bc1123aaa50,1,credit_card,8,199.59
4298,d6a2e1d3b958b6c5cb3af6f1d4d4a203,1,credit_card,5,254.04
4299,d6b16c30481ca56fec3cc6919a37c1c1,1,boleto,1,124.39
4300,d6c1ed12e8eeaa15e9d5c83c79598f85,1,credit_card,1,42.5
4301,d6d8407991795dae4a5aeed8e2173285,1,credit_card,1,143.1
4302,d6e4899000744aee28d41363a581e3c2,1,credit_card,1,112.85
4303,d6ef78a86ea5cdf1238f68102c64b6c0,1,credit_card,4,126.42
4304,d72653b199232133a82a28e6e340133c,1,credit_card,5,1570.21
4305,d7273b44707722d534c868f279e235cb,1,credit_card,6,338.51
4306,d74283a9b897322afe09916280aca43f,1,credit_card,1,54.43
4307,d74d2985a4c187334dc59722076a2e5f,1,credit_card,4,257.42
4308,d75e6a846d4aa0cfed378238a9147689,1,boleto,1,43.28
4309,d75ec4cf8c3c2afb8cd60498e725dfe3,1,credit_card,10,441.21
4310,d7746bb26fc8c125b8f286378c23049d,1,credit_card,3,125.52
4311,d781433971d92b00f67ae15b2265fabe,1,credit_card,1,95.31
4312,d7883c9f072902eba8f3b8af350976bb,1,boleto,1,23.65
4313,d7902cb5d7fd1f143aff7375644c6d7a,1,credit_card,2,65.05
4314,d79f6f82d928f3116b391795f3a4337f,1,credit_card,2,68.23
4315,d7c88efc86371e81d37eb2cff1c61020,1,credit_card,3,122.17
4316,d7eec17ae2e61fc4dc36f1e1ac4d0ed1,2,voucher,1,34.27
4317,d7eec17ae2e61fc4dc36f1e1ac4d0ed1,1,credit_card,1,9.48
4318,d7f4e2f755cf2f40aa7c39804cfe01c4,1,credit_card,1,0.23
4319,d7f4e2f755cf2f40aa7c39804cfe01c4,2,voucher,1,30.22
4320,d7f4e2f755cf2f40aa7c39804cfe01c4,3,voucher,1,30.22
4321,d7f4e2f755cf2f40aa7c39804cfe01c4,4,voucher,1,30.21
4322,d815bd2c2bdd79e4c0e0263caa986d66,1,boleto,1,69.61
4323,d83706c29baf36eedf5e8adfb0da304e,1,boleto,1,43.95
4324,d83ed20d296bdd288f45b29843643bc9,1,credit_card,1,87.55
4325,d85553b6a0d18ab73d361def4c79d08f,1,credit_card,1,158.51
4326,d85d798c30de34a10899fc8df46b330a,1,boleto,1,302.79
4327,d860fd3dc065e22ac79622d39d28e1bc,1,credit_card,2,28.08
4328,d86120cf943d0b5402307848d5bab386,1,credit_card,2,75.2
4329,d86359a45e3f6c6d8b35f7b13e41abf5,1,credit_card,1,124.7
4330,d8721b9f395286c3b43ff47a250ad40a,1,credit_card,4,143.41
4331,d873fac825acde118d8302108e56afff,1,credit_card,5,228.79
4332,d883525a20a921f48a549f76c944fce8,1,credit_card,10,226.71
4333,d887b52c6516beb39e8cd44a5f8b60f7,1,credit_card,1,100.25
4334,d8917c684fbf577ca5d76423b29f29da,1,credit_card,2,123.33
4335,d8a7be3bdd16ebaf4601bc8252f54a08,1,credit_card,4,128.09
4336,d8b396712d55ccad35aa9a1391aa74a1,1,credit_card,4,198.2
4337,d8b81d0afc8e1dc9c448772c8789d612,1,credit_card,1,110.46
4338,d8cac70bba1a4ab6937ceaf9c2679c20,1,credit_card,2,86.15
4339,d8d281c1a1398a1e835fdc4adfb81e2a,1,credit_card,7,702.41
4340,d8d4e1a57a139526d78c7713a4eed523,1,boleto,1,58.28
4341,d8d9232af59462bbb0961d11222ea210,1,credit_card,8,84.58
4342,d8e0ad323eb1f4ae7725beb34e2aff1f,1,credit_card,2,24.77
4343,d8e2d2a26010eb732a91d8b6952e2c9e,1,boleto,1,99.8
4344,d8e44f5b26cd539b50d9be42ecbe5d92,1,credit_card,4,56.5
4345,d8f1c1e598fd2b2e9e562c42782e0226,1,credit_card,1,64.78
4346,d8f309041b7d515605c0d4fd15b12db6,1,credit_card,1,25.89
4347,d8f4ac2b5cf577657a2165a7c75857ff,1,credit_card,3,141.23
4348,d8f57f08383291ef5fa6cb91dc1a4e02,1,boleto,1,109.89
4349,d8ff321383376dc17f0dc69b56fecffe,1,credit_card,10,484.68
4350,d90174017bf4d85298251ec0cf5a0bb7,1,boleto,1,142.13
4351,d905ea9eb4e5000a35cbee306bce1935,1,credit_card,6,649.86
4352,d9107994bd1bf31404591bce06a547f8,1,boleto,1,417.55
4353,d92d62eadcca8fd6509c4d0afad5b2c2,1,boleto,1,98.69
4354,d92ec01edb4390e4a8e311202039e06a,1,credit_card,9,452.81
4355,d951a2eceb245c4227c3d633d4a440f2,1,credit_card,10,594.78
4356,d95236c2780d744b3bd884f327590d14,1,credit_card,1,146.68
4357,d9650d5b64446b09351a038e66c19467,1,credit_card,4,57.23
4358,d965c84427fa1d6daad237adfbf75554,1,boleto,1,413.59
4359,d967b02c8e9ac87edb380250c652a6b2,1,credit_card,1,96.7
4360,d977821da81b766c90bcd3351f0dbf19,1,credit_card,1,46.13
4361,d97c11eb9b8f2f16f9b40432c070c8d3,1,credit_card,1,27.48
4362,d9855ff1d7520c1c5397b65164c32477,1,credit_card,4,117.99
4363,d99c420247e75649dd121c367f391348,1,credit_card,10,378.08
4364,d9a08faa201940dd3302f06944b5c739,1,credit_card,5,50.06
4365,d9a34b9554a76f98e59becbf5b49a871,1,credit_card,15,216.39
4366,d9a79759e192eeea9d5227b706bb6155,1,credit_card,1,53
4367,d9a857b8ca6c8ca6a97e6977be3e47bb,1,boleto,1,67.5
4368,d9ab691cb8d49410e7ae590b588499d4,1,boleto,1,200.45
4369,d9b968b9f8c464fd7941981e0ee66845,1,credit_card,3,198.96
4370,d9cfa4b0f995deb2fa9758d5534e1d13,1,boleto,1,148.69
4371,d9e350703a718681ef3cc6f0d92c0c10,1,boleto,1,123
4372,d9f134a34fb4b3cfd95550b4785e8d05,1,credit_card,1,139.93
4373,d9f8272ce07f87bd2168f47bd2010235,1,boleto,1,75.62
4374,d9f95380355620563827773435496b67,1,credit_card,4,49.84
4375,d9fee6ee13066c1eaaa95f24bcc8a4d8,1,credit_card,1,209.12
4376,da00b2d19ef7893d6d963f973b629fe4,1,credit_card,2,149.16
4377,da0e581c499ee074995f6e997ae5cb15,1,credit_card,2,28.41
4378,da1d2907817d2c95b1f3e07c76d26bcc,1,credit_card,8,344.72
4379,da3c95552f6afd61ddc95ce17dc71606,1,credit_card,2,55.04
4380,da48dc4b67c6a225cba172618417ac34,1,boleto,1,29.84
4381,da5839ce50528e73a7b48bd91613d715,1,boleto,1,178
4382,da60e4caa4c6e303002f33c304011591,1,credit_card,5,141.62
4383,da8be3bb62e9bf01e2e1a3bfd74ebd1a,1,credit_card,10,2751.24
4384,da9d5d868a28b17116214d1240c22837,1,boleto,1,92.37
4385,daa1c13dd8df972cbc97ca351c67f32b,1,credit_card,6,391.08
4386,daac1a5a0e38caa76166f1569db2895c,1,credit_card,1,53.37
4387,dac8bbf73624993402c1e7481bb37ee5,1,credit_card,2,137.53
4388,dacbba6fa0fb5bbe678d0d3007b0be10,1,credit_card,2,204.67
4389,dacce96767ea2ce331e38a5ebcac5f25,1,credit_card,1,103.83
4390,daec7c006304b60ca87044f26409ef2e,1,credit_card,2,28.75
4391,db0b67b642c6fdc947608f6b2108f802,1,boleto,1,37.68
4392,db0d194c127a36909de3bda3edad30bc,1,credit_card,5,145.5
4393,db103a5891ce37dbf3a84d9273f55dbe,1,credit_card,3,169.32
4394,db10e5b34779ebe39e1bc929469eb841,1,credit_card,1,27.89
4395,db115077a7bd949a515922eb40aea6c3,1,credit_card,1,442.52
4396,db2351cb5d7dbd5c45ac607d32f2cb9b,1,boleto,1,68.3
4397,db37a79f21c59753d1ba93cc44d6cc4a,1,credit_card,1,34.13
4398,db4d39113d1f1f359709384518d81e31,1,credit_card,6,97.8
4399,db5fdbee9ab29d55f24c329246e6fe51,1,credit_card,3,104.37
4400,db60e917f3e707779a0efd2b52354951,1,credit_card,10,224.14
4401,db64746e7060aada6cbe3d0ff34f0cdc,1,credit_card,1,101.89
4402,db65bf4cccb652a88bf890bd8a69cdc8,1,credit_card,1,323.54
4403,db6a3a98e587a2b75215bf8f467d43ec,1,credit_card,1,133.06
